place_id,nombre,categoria_principal,subcategoria_sugerida
ChIJz--nNkpvA4wR9NQ0YK4M4g4,Santurce La Barberia salón,Barberias,Bienestar
ChIJz--nNkpvA4wR9NQ0YK4M4g4,Santurce La Barberia salón,Barberias,Cortes
ChIJxYBXgiFqA4wRFFyznpKsyIQ,Gentleman's Barber Shop Bayamon Puerto Rico,Barberias,Cuidado Capilar
ChIJxYBXgiFqA4wRFFyznpKsyIQ,Gentleman's Barber Shop Bayamon Puerto Rico,Barberias,Bienestar
ChIJxYBXgiFqA4wRFFyznpKsyIQ,Gentleman's Barber Shop Bayamon Puerto Rico,Barberias,Cortes
ChIJXc72TNbVHIwR88q1jTbWX5k,Cut N Shave by Xavier,Salones de Belleza,Cuidado Capilar
ChIJXc72TNbVHIwR88q1jTbWX5k,Cut N Shave by Xavier,Salones de Belleza,Bienestar
ChIJozQDgzdvA4wR6VjuCvC6CK0,Barbería CalleLoiza,Barberias,Cuidado Capilar
ChIJozQDgzdvA4wR6VjuCvC6CK0,Barbería CalleLoiza,Barberias,Bienestar
ChIJozQDgzdvA4wR6VjuCvC6CK0,Barbería CalleLoiza,Barberias,Cortes
ChIJQW0BXzxqA4wRGq0mJ6ZPnUg,Final Touch Barber Shop,Barberias,Cuidado Capilar
ChIJQW0BXzxqA4wRGq0mJ6ZPnUg,Final Touch Barber Shop,Barberias,Bienestar
ChIJQW0BXzxqA4wRGq0mJ6ZPnUg,Final Touch Barber Shop,Barberias,Cortes
ChIJO9pEsITVHIwR_UPG8BMRpyc,Belac Barber Studio,Barberias,Cuidado Capilar
ChIJO9pEsITVHIwR_UPG8BMRpyc,Belac Barber Studio,Barberias,Bienestar
ChIJO9pEsITVHIwR_UPG8BMRpyc,Belac Barber Studio,Barberias,Cortes
ChIJWwxM5KErHYwRWhLYPl7fZhw,Hernan Hair Design,Salones de Belleza,Cuidado Capilar
ChIJWwxM5KErHYwRWhLYPl7fZhw,Hernan Hair Design,Salones de Belleza,Bienestar
ChIJWwxM5KErHYwRWhLYPl7fZhw,Hernan Hair Design,Salones de Belleza,Cabello
ChIJBZp6egDVHIwR9WWOg-1T0hI,Max Supercuts Barberia Unisex,Barberias,Cuidado Capilar
ChIJBZp6egDVHIwR9WWOg-1T0hI,Max Supercuts Barberia Unisex,Barberias,Bienestar
ChIJBZp6egDVHIwR9WWOg-1T0hI,Max Supercuts Barberia Unisex,Barberias,Cortes
ChIJ8YTc637VHIwRZ8D1l5WwyRk,MBS (Memo Barber Stylist),Barberias,Cuidado Capilar
ChIJ8YTc637VHIwRZ8D1l5WwyRk,MBS (Memo Barber Stylist),Barberias,Bienestar
ChIJ8YTc637VHIwRZ8D1l5WwyRk,MBS (Memo Barber Stylist),Barberias,Cortes
ChIJ55C6MYDVHIwRKX0D9JITDKY,Glass Barber Shop LXIV,Barberias,Cuidado Capilar
ChIJ55C6MYDVHIwRKX0D9JITDKY,Glass Barber Shop LXIV,Barberias,Bienestar
ChIJ55C6MYDVHIwRKX0D9JITDKY,Glass Barber Shop LXIV,Barberias,Cortes
ChIJrY6pJYnVHIwRS6L7cEIZTiM,Blessed Barbershop,Barberias,Cuidado Capilar
ChIJrY6pJYnVHIwRS6L7cEIZTiM,Blessed Barbershop,Barberias,Bienestar
ChIJrY6pJYnVHIwRS6L7cEIZTiM,Blessed Barbershop,Barberias,Cortes
ChIJ5VwP1hnVHIwRZDEEHLEah24,Howard's Barber Shop,Barberias,Cuidado Capilar
ChIJ5VwP1hnVHIwRZDEEHLEah24,Howard's Barber Shop,Barberias,Bienestar
ChIJ5VwP1hnVHIwRZDEEHLEah24,Howard's Barber Shop,Barberias,Cortes
ChIJcT7umLQrHYwRTS9946hUB7c,B-Barber-Spot,Barberias,Cuidado Capilar
ChIJcT7umLQrHYwRTS9946hUB7c,B-Barber-Spot,Barberias,Bienestar
ChIJcT7umLQrHYwRTS9946hUB7c,B-Barber-Spot,Barberias,Cortes
ChIJO1xwWYHVHIwRheUvTtEEEUU,Pito urbans cuts,Salones de Belleza,Cuidado Capilar
ChIJO1xwWYHVHIwRheUvTtEEEUU,Pito urbans cuts,Salones de Belleza,Bienestar
ChIJqfaha7vVHIwRMP3GjUCCuu0,Jerome's Barber Shop Unisex,Barberias,Cuidado Capilar
ChIJqfaha7vVHIwRMP3GjUCCuu0,Jerome's Barber Shop Unisex,Barberias,Bienestar
ChIJqfaha7vVHIwRMP3GjUCCuu0,Jerome's Barber Shop Unisex,Barberias,Cortes
ChIJxa-uoBEqHYwRp1jxS-GSMvM,Cris Hair Stylist,Salones de Belleza,Cuidado Capilar
ChIJxa-uoBEqHYwRp1jxS-GSMvM,Cris Hair Stylist,Salones de Belleza,Bienestar
ChIJxa-uoBEqHYwRp1jxS-GSMvM,Cris Hair Stylist,Salones de Belleza,Cabello
ChIJ035c0JssHYwRJtkt7Hrmp8Q,Barbería Peñolana,Barberias,Cuidado Capilar
ChIJ035c0JssHYwRJtkt7Hrmp8Q,Barbería Peñolana,Barberias,Bienestar
ChIJ035c0JssHYwRJtkt7Hrmp8Q,Barbería Peñolana,Barberias,Cortes
ChIJW5x2Sy1mA4wRdEKjCyVNgR4,Dynasty Puerto Rico,Salones de Belleza,Salon de Belleza
ChIJW5x2Sy1mA4wRdEKjCyVNgR4,Dynasty Puerto Rico,Salones de Belleza,Cuidado Capilar
ChIJW5x2Sy1mA4wRdEKjCyVNgR4,Dynasty Puerto Rico,Salones de Belleza,Bienestar
ChIJc4WfZEnVHIwRnV4Z1bDkxqo,Barbosa Barber Spot,Barberias,Cuidado Capilar
ChIJc4WfZEnVHIwRnV4Z1bDkxqo,Barbosa Barber Spot,Barberias,Bienestar
ChIJc4WfZEnVHIwRnV4Z1bDkxqo,Barbosa Barber Spot,Barberias,Cortes
ChIJzbpp73vnAowREYy0SbqPvwg,Don Barbero,Barberias,Cuidado Capilar
ChIJzbpp73vnAowREYy0SbqPvwg,Don Barbero,Barberias,Bienestar
ChIJzbpp73vnAowREYy0SbqPvwg,Don Barbero,Barberias,Cortes
ChIJr1LzY77VHIwRyiBiAHxnJQA,Diamond Cutz By Jero Barber,Barberias,Cuidado Capilar
ChIJr1LzY77VHIwRyiBiAHxnJQA,Diamond Cutz By Jero Barber,Barberias,Bienestar
ChIJr1LzY77VHIwRyiBiAHxnJQA,Diamond Cutz By Jero Barber,Barberias,Cortes
ChIJEcOHAw3VHIwR0HqU92-clH0,Waco barbería,Barberias,Cuidado Capilar
ChIJEcOHAw3VHIwR0HqU92-clH0,Waco barbería,Barberias,Bienestar
ChIJEcOHAw3VHIwR0HqU92-clH0,Waco barbería,Barberias,Cortes
ChIJBdm6qtfTAowR8dNfkpP9xnQ,Cebrero Barbershop 💈,Barberias,Cuidado Capilar
ChIJBdm6qtfTAowR8dNfkpP9xnQ,Cebrero Barbershop 💈,Barberias,Bienestar
ChIJBdm6qtfTAowR8dNfkpP9xnQ,Cebrero Barbershop 💈,Barberias,Cortes
ChIJx1W9mJMrHYwRfMDCF0AQhiM,Barberia Morell Campos,Barberias,Cuidado Capilar
ChIJx1W9mJMrHYwRfMDCF0AQhiM,Barberia Morell Campos,Barberias,Bienestar
ChIJx1W9mJMrHYwRfMDCF0AQhiM,Barberia Morell Campos,Barberias,Cortes
ChIJw879lMFoA4wREIPRYoEZs5U,The Barbershop,Barberias,Cuidado Capilar
ChIJw879lMFoA4wREIPRYoEZs5U,The Barbershop,Barberias,Bienestar
ChIJw879lMFoA4wREIPRYoEZs5U,The Barbershop,Barberias,Cortes
ChIJl9IOLwArHYwR1YNReE8_TUg,Lefranc Salon de Beaute by Carmen L.,Salones de Belleza,Cuidado Capilar
ChIJl9IOLwArHYwR1YNReE8_TUg,Lefranc Salon de Beaute by Carmen L.,Salones de Belleza,Cabello
ChIJLfo7DgYrHYwREWvw2kN1cOw,NandielStudio,Salones de Belleza,Cuidado Capilar
ChIJLfo7DgYrHYwREWvw2kN1cOw,NandielStudio,Salones de Belleza,Bienestar
ChIJuxF1DQDVHIwRxlDkd-dBP-4,Barbería Stilo,Barberias,Cuidado Capilar
ChIJuxF1DQDVHIwRxlDkd-dBP-4,Barbería Stilo,Barberias,Bienestar
ChIJuxF1DQDVHIwRxlDkd-dBP-4,Barbería Stilo,Barberias,Cortes
ChIJ-exOAZ7THIwR1vLwQFtXhsQ,Fresh Urban Cut,Salones de Belleza,Cuidado Capilar
ChIJ-exOAZ7THIwR1vLwQFtXhsQ,Fresh Urban Cut,Salones de Belleza,Bienestar
ChIJrzCgJsArHYwRgUsSApVgZTk,Adam's Hair Stylistt,Salones de Belleza,Cuidado Capilar
ChIJrzCgJsArHYwRgUsSApVgZTk,Adam's Hair Stylistt,Salones de Belleza,Bienestar
ChIJrzCgJsArHYwRgUsSApVgZTk,Adam's Hair Stylistt,Salones de Belleza,Cabello
ChIJQ7IciobVHIwRmfHiNSQvb0U,Urbans Cuts,Salones de Belleza,Cuidado Capilar
ChIJQ7IciobVHIwRmfHiNSQvb0U,Urbans Cuts,Salones de Belleza,Bienestar
ChIJSfS47UDTAowRxZRW_Wi2awU,KR.BarberStudio,Barberias,Cuidado Capilar
ChIJSfS47UDTAowRxZRW_Wi2awU,KR.BarberStudio,Barberias,Bienestar
ChIJSfS47UDTAowRxZRW_Wi2awU,KR.BarberStudio,Barberias,Cortes
ChIJFbtoxFnVHIwRV-bv8mf1o3A,Michael barber PR,Barberias,Cuidado Capilar
ChIJFbtoxFnVHIwRV-bv8mf1o3A,Michael barber PR,Barberias,Bienestar
ChIJFbtoxFnVHIwRV-bv8mf1o3A,Michael barber PR,Barberias,Cortes
ChIJydEbBzYyHYwRhWbMSclRcFU,KC Studio,Salones de Belleza,Cuidado Capilar
ChIJydEbBzYyHYwRhWbMSclRcFU,KC Studio,Salones de Belleza,Bienestar
ChIJfxvTgavUHIwRJb9O-8keQG4,Barberia Mi Barrio,Barberias,Cuidado Capilar
ChIJfxvTgavUHIwRJb9O-8keQG4,Barberia Mi Barrio,Barberias,Bienestar
ChIJfxvTgavUHIwRJb9O-8keQG4,Barberia Mi Barrio,Barberias,Cortes
ChIJsZkohejVHIwRZWb61x7Niag,Ayala Barber Shop,Barberias,Cortes
ChIJx6A8JMtBA4wRyeyiSjG3EUw,Style Zone,Salones de Belleza,Cuidado Capilar
ChIJx6A8JMtBA4wRyeyiSjG3EUw,Style Zone,Salones de Belleza,Bienestar
ChIJ55C6MYDVHIwRyLzOoZU_Cwo,Vita Barber,Barberias,Cuidado Capilar
ChIJ55C6MYDVHIwRyLzOoZU_Cwo,Vita Barber,Barberias,Bienestar
ChIJ55C6MYDVHIwRyLzOoZU_Cwo,Vita Barber,Barberias,Cortes
ChIJsyXXI03THIwRDKd_zd32HJ4,Geño Barber Exprexx,Barberias,Cuidado Capilar
ChIJsyXXI03THIwRDKd_zd32HJ4,Geño Barber Exprexx,Barberias,Bienestar
ChIJsyXXI03THIwRDKd_zd32HJ4,Geño Barber Exprexx,Barberias,Cortes
ChIJRTnSmitAA4wRMeIADv5O3xc,The Barbershop Hair Xchange,Barberias,Salon de Belleza
ChIJRTnSmitAA4wRMeIADv5O3xc,The Barbershop Hair Xchange,Barberias,Cuidado Capilar
ChIJRTnSmitAA4wRMeIADv5O3xc,The Barbershop Hair Xchange,Barberias,Bienestar
ChIJRTnSmitAA4wRMeIADv5O3xc,The Barbershop Hair Xchange,Barberias,Tienda
ChIJRTnSmitAA4wRMeIADv5O3xc,The Barbershop Hair Xchange,Barberias,Cortes
ChIJZ5F8X4TVHIwRklIFD9jWaJs,Vanity Salon,Spas,Salon de Belleza
ChIJZ5F8X4TVHIwRklIFD9jWaJs,Vanity Salon,Spas,Cuidado Capilar
ChIJZ5F8X4TVHIwRklIFD9jWaJs,Vanity Salon,Spas,Bienestar
ChIJZ5F8X4TVHIwRklIFD9jWaJs,Vanity Salon,Spas,Spa
ChIJe-ORMrbLHIwRqFl4xEkDox4,Asicalao Barbería,Barberias,Cuidado Capilar
ChIJe-ORMrbLHIwRqFl4xEkDox4,Asicalao Barbería,Barberias,Bienestar
ChIJe-ORMrbLHIwRqFl4xEkDox4,Asicalao Barbería,Barberias,Cortes
ChIJS8LOEK0hA4wRPpdxZ18_8TM,Barbería Cuco Style,Barberias,Cuidado Capilar
ChIJS8LOEK0hA4wRPpdxZ18_8TM,Barbería Cuco Style,Barberias,Bienestar
ChIJS8LOEK0hA4wRPpdxZ18_8TM,Barbería Cuco Style,Barberias,Cortes
ChIJlWoeph_THIwRU_3GNegpdic,Peluqueria Per Capelli,Spas,Salon de Belleza
ChIJlWoeph_THIwRU_3GNegpdic,Peluqueria Per Capelli,Spas,Cuidado Capilar
ChIJlWoeph_THIwRU_3GNegpdic,Peluqueria Per Capelli,Spas,Bienestar
ChIJlWoeph_THIwRU_3GNegpdic,Peluqueria Per Capelli,Spas,Spa
ChIJlWoeph_THIwRU_3GNegpdic,Peluqueria Per Capelli,Spas,Tienda
ChIJpwieSrJpA4wRlRwC63fScqE,Barberia 304,Barberias,Cuidado Capilar
ChIJpwieSrJpA4wRlRwC63fScqE,Barberia 304,Barberias,Bienestar
ChIJpwieSrJpA4wRlRwC63fScqE,Barberia 304,Barberias,Cortes
ChIJ6TrRwuFBA4wRlo1UxOT-C3s,Allende & Ariel's Barber Shop,Barberias,Cuidado Capilar
ChIJ6TrRwuFBA4wRlo1UxOT-C3s,Allende & Ariel's Barber Shop,Barberias,Bienestar
ChIJ6TrRwuFBA4wRlo1UxOT-C3s,Allende & Ariel's Barber Shop,Barberias,Cortes
ChIJ1cRRcQDTHIwRGGsJ63w8vG8,High Quality Barber Shop,Barberias,Cuidado Capilar
ChIJ1cRRcQDTHIwRGGsJ63w8vG8,High Quality Barber Shop,Barberias,Bienestar
ChIJ1cRRcQDTHIwRGGsJ63w8vG8,High Quality Barber Shop,Barberias,Cortes
ChIJg-vk-7HLHIwRDPLfczms180,New Generation Barbershop,Barberias,Cuidado Capilar
ChIJg-vk-7HLHIwRDPLfczms180,New Generation Barbershop,Barberias,Bienestar
ChIJg-vk-7HLHIwRDPLfczms180,New Generation Barbershop,Barberias,Cortes
ChIJtU11fdPMHIwRADvAyXwK93s,Aguas Termales de Coamo,Spas,Bienestar
ChIJtU11fdPMHIwRADvAyXwK93s,Aguas Termales de Coamo,Spas,Spa
ChIJc0mc43pvA4wR27p0nkd3Ptg,Cloud Spa,Spas,Salon de Belleza
ChIJc0mc43pvA4wR27p0nkd3Ptg,Cloud Spa,Spas,Cuidado Capilar
ChIJc0mc43pvA4wR27p0nkd3Ptg,Cloud Spa,Spas,Spa
ChIJD1fFKvJoA4wRchsHOiK8rlA,Nouvelle D'Spa - San Juan,Spas,Spa
ChIJJ_LoAYoTA4wRKe6uvdmFCfc,The Ritz Carlton Reserve SPA Botánico,Spas,Spa
ChIJE_5y2jtvA4wRLA0HTDjfRII,The Spa at Condado Vanderbilt,Spas,Spa
ChIJkYwRljlvA4wR8zWTw-6GlS0,Euforia Spa Center,Spas,Spa
ChIJidcWOocUA4wRpekJocw5lKA,Nouvelle D'Spa,Spas,Spa
ChIJ5QG8-TllA4wReF_EEAWNB1g,Zen Spa Brisas,Spas,Spa
ChIJA56XgjlvA4wRdt8n3ZXniB4,Zen Spa,Spas,Salon de Belleza
ChIJA56XgjlvA4wRdt8n3ZXniB4,Zen Spa,Spas,Spa
ChIJdR79XvRpA4wR_SeFAAXM88E,Soul Spa Wellness Center,Gimnasios,Salon de Belleza
ChIJdR79XvRpA4wR_SeFAAXM88E,Soul Spa Wellness Center,Gimnasios,Gimnasio General
ChIJdR79XvRpA4wR_SeFAAXM88E,Soul Spa Wellness Center,Gimnasios,Bienestar
ChIJdR79XvRpA4wR_SeFAAXM88E,Soul Spa Wellness Center,Gimnasios,Spa
ChIJdR79XvRpA4wR_SeFAAXM88E,Soul Spa Wellness Center,Gimnasios,Tienda
ChIJX8E0etlnA4wRAPE1I2Z6kjs,Well & Being Spa at Fairmont El San Juan Hotel,Spas,Salon de Belleza
ChIJX8E0etlnA4wRAPE1I2Z6kjs,Well & Being Spa at Fairmont El San Juan Hotel,Spas,Cuidado Capilar
ChIJX8E0etlnA4wRAPE1I2Z6kjs,Well & Being Spa at Fairmont El San Juan Hotel,Spas,Bienestar
ChIJX8E0etlnA4wRAPE1I2Z6kjs,Well & Being Spa at Fairmont El San Juan Hotel,Spas,Spa
ChIJX8E0etlnA4wRAPE1I2Z6kjs,Well & Being Spa at Fairmont El San Juan Hotel,Spas,Tienda
ChIJ94lMZilpZ2wRK4aYq6ZvGeU,Ocean Pearl Wellness & Spa,Spas,Spa
ChIJ94lMZilpZ2wRK4aYq6ZvGeU,Ocean Pearl Wellness & Spa,Spas,Wellness
ChIJ84RKnprVHIwR3mgUjxup9Do,Divine Spa,Spas,Spa
ChIJBbfoOgDVHIwR3qlXzzOk410,Indira spa,Spas,Spa
ChIJhwT0zkPXHIwRxp_tEplfryo,Spa en Ponce / D'Massage by Adara Miquel,Spas,Spa
ChIJhwT0zkPXHIwRxp_tEplfryo,Spa en Ponce / D'Massage by Adara Miquel,Spas,Masajes
ChIJtWbOFKxvA4wRe5zjmWQ-5qw,Zen Spa Oceano at Caribe Hilton,Spas,Salon de Belleza
ChIJtWbOFKxvA4wRe5zjmWQ-5qw,Zen Spa Oceano at Caribe Hilton,Spas,Cuidado Capilar
ChIJtWbOFKxvA4wRe5zjmWQ-5qw,Zen Spa Oceano at Caribe Hilton,Spas,Spa
ChIJjZ-uUtpOA4wRC3eAHm0miT4,Copamarina Beach Resort & Spa,Spas,Spa
ChIJjZ-uUtpOA4wRC3eAHm0miT4,Copamarina Beach Resort & Spa,Spas,Tienda
ChIJR5gEQpLVHIwR3ucSnVnSuHU,Aqua Colon Spa,Spas,Spa
ChIJI4y2GQFpA4wRIBP_Zlx_jqU,Zen Spa San Patricio,Spas,Spa
ChIJKXBNqjbVHIwRvQlc2TMfKDg,Serenity Head Spa,Spas,Spa
ChIJkVJyBT9mA4wRKd4kMSVgIiI,Nouvelle D'Spa Boutique,Spas,Spa
ChIJ6TvcTMXTHIwRR5MrsW8ua84,Browfox Ponce,Spas,Salon de Belleza
ChIJ6TvcTMXTHIwRR5MrsW8ua84,Browfox Ponce,Spas,Cuidado Capilar
ChIJ6TvcTMXTHIwRR5MrsW8ua84,Browfox Ponce,Spas,Bienestar
ChIJ6TvcTMXTHIwRR5MrsW8ua84,Browfox Ponce,Spas,Spa
ChIJbRPe-HGzAowRtWPwVwe4rSM,Esencia Spa By Grace,Spas,Spa
ChIJhX3NTNkpA4wRCQgyOg91N6U,Sohest Spa,Spas,Spa
ChIJyVAmenTnAowRl-8W48XUy4Y,Sole y Luna Spa & Wellness Center,Spas,Spa
ChIJyVAmenTnAowRl-8W48XUy4Y,Sole y Luna Spa & Wellness Center,Spas,Wellness
ChIJPRtUz5bVHIwRNwVgomT3nuo,MarColley Spa & Salón,Spas,Spa
ChIJ2dslkb8ZA4wRP4VpH-sBWS8,Renova Spa,Spas,General
ChIJhzCPx_AfA4wR7QmTVPLgwlQ,Ikigai Wellness SPA,Spas,Bienestar
ChIJhzCPx_AfA4wR7QmTVPLgwlQ,Ikigai Wellness SPA,Spas,Wellness
ChIJVV9TvvHFAowRaIWn_Oe6t8k,ESSENZE SPA,Spas,Spa
ChIJF3S4knnVHIwRKbqvqIc6mSE,Zāin Skin Clinic,Spas,Salon de Belleza
ChIJF3S4knnVHIwRKbqvqIc6mSE,Zāin Skin Clinic,Spas,Cuidado Capilar
ChIJF3S4knnVHIwRKbqvqIc6mSE,Zāin Skin Clinic,Spas,Spa
ChIJF3S4knnVHIwRKbqvqIc6mSE,Zāin Skin Clinic,Spas,Faciales
ChIJs3asWAAXA4wRnYLlhMskfUQ,Nat Spa & Wellness Center,Spas,Spa
ChIJs3asWAAXA4wRnYLlhMskfUQ,Nat Spa & Wellness Center,Spas,Wellness
ChIJdeQuYfXYAowRs-Ck1E36AvM,Casa Grande Mountain Retreat (for adults 18yrs+),Spas,Bienestar
ChIJb_x-IprVHIwR0KW_UexuBYA,Glamroom Lash and Brow Studio,Spas,Spa
ChIJlees88VEA4wRSarI6I0KqGU,Beautiful Body Esthetic & Spa Caguas,Spas,Spa
ChIJzdOX5xQrHYwRxl-F_WKym_8,Jk Esthetic Spa,Spas,General
ChIJMcomXifVHIwRbG4OLwRe3Js,Deja Vu by Yomari,Spas,Salon de Belleza
ChIJMcomXifVHIwRbG4OLwRe3Js,Deja Vu by Yomari,Spas,Cuidado Capilar
ChIJMcomXifVHIwRbG4OLwRe3Js,Deja Vu by Yomari,Spas,Bienestar
ChIJMcomXifVHIwRbG4OLwRe3Js,Deja Vu by Yomari,Spas,Spa
ChIJx6k1twErHYwR9oRl-nenMEM,L ' AnnMar Esthetic Wellness Spa,Spas,Spa
ChIJx6k1twErHYwR9oRl-nenMEM,L ' AnnMar Esthetic Wellness Spa,Spas,Wellness
ChIJV0WZLyUyHYwRMwvceOYGto8,Majestic Beauty & Spa,Spas,Salon de Belleza
ChIJV0WZLyUyHYwRMwvceOYGto8,Majestic Beauty & Spa,Spas,Spa
ChIJfdzY5CZqA4wRhmv4PqaHVtg,Beautiful Body Esthetic & Spa,Spas,Spa
ChIJubKd9szVHIwRxLCjg9vDKJU,Healing Hands Aesthetics,Esteticas,Faciales
ChIJs1bbPSbVHIwR1w4pQlmKbgc,Bela Esthetic,Spas,Spa
ChIJz_sDbQArHYwR2MfNlqeUVDs,LAO WELLNESS SPA,Spas,Salon de Belleza
ChIJz_sDbQArHYwR2MfNlqeUVDs,LAO WELLNESS SPA,Spas,Wellness
ChIJZ-VqRrfVHIwRrJrJjx5_2hY,LaVie Esthetic & Spa,Spas,General
ChIJU6QRMdnTHIwRCa5YcDKGoC8,Aquarius Head Spa & Esthetic,Spas,General
ChIJR1LKzB0VA4wRbddyn1-WWNk,Beautiful Body Esthetic & Spa,Spas,Spa
ChIJozP1dVpoA4wR6dmQF0quvV8,Sherie Diaz Spa,Spas,Spa
ChIJXbP4LumzAowRgN_hNuXrGIk,MEDCLINIC LA EVOLUCIÓN DE LA ESTÉTICA,Spas,Salon de Belleza
ChIJXbP4LumzAowRgN_hNuXrGIk,MEDCLINIC LA EVOLUCIÓN DE LA ESTÉTICA,Spas,Spa
ChIJXbP4LumzAowRgN_hNuXrGIk,MEDCLINIC LA EVOLUCIÓN DE LA ESTÉTICA,Spas,Tienda
ChIJ-9UpPlfVHIwR657kJSWC_L0,Alquimia Med Spa,Spas,Salon de Belleza
ChIJ-9UpPlfVHIwR657kJSWC_L0,Alquimia Med Spa,Spas,Cuidado Capilar
ChIJ-9UpPlfVHIwR657kJSWC_L0,Alquimia Med Spa,Spas,Bienestar
ChIJ-9UpPlfVHIwR657kJSWC_L0,Alquimia Med Spa,Spas,Spa
ChIJ4cJOLyTVHIwR3qklK1mK2KE,"I care, relax... LLC (Estudio de masaje terapéutico)",Spas,Masajes
ChIJ4cJOLyTVHIwR3qklK1mK2KE,"I care, relax... LLC (Estudio de masaje terapéutico)",Spas,Wellness
ChIJA0Z4CxE7A4wRhpQ-O4Cfjbg,Unika Holistic Spa,Spas,General
ChIJp3WOp4AXA4wRttqCcUn-BLI,Belladonna Medical Wellness Vega Baja,Spas,Bienestar
ChIJp3WOp4AXA4wRttqCcUn-BLI,Belladonna Medical Wellness Vega Baja,Spas,Spa
ChIJp3WOp4AXA4wRttqCcUn-BLI,Belladonna Medical Wellness Vega Baja,Spas,Wellness
ChIJT2J1Ia7qAowRme5oxcJxbLs,Royal Isabela,Spas,General
ChIJW7fZisjVHIwRECzRYCMItII,The Science of Beauty,Spas,Bienestar
ChIJW7fZisjVHIwRECzRYCMItII,The Science of Beauty,Spas,Spa
ChIJq6XhVp5vA4wRAvvVq2XHZ4s,Elemara Spa and Salon,Spas,Spa
ChIJtQJiRuC_AowRrWEs1CqzAGM,Aposentos Spa Retreats,Spas,Spa
ChIJ0frhq0iZBIwREH6urKyBsMg,ChiSpa Massage & Bodyworks Studio,Spas,Spa
ChIJ0frhq0iZBIwREH6urKyBsMg,ChiSpa Massage & Bodyworks Studio,Spas,Masajes
ChIJQdDydk6ZBIwRZM9WG9_BqD0,Mandara Spa,Spas,Spa
ChIJcWkp9s6_AowRq5RmCz51r5I,Le Cute Princess Spa,Spas,Spa
ChIJ4bDpfcduA4wR7-q81FGWPAo,Anam Spa and Cocktail Lounge,Spas,Spa
ChIJszJc99ZvA4wRIm_FIW8A-sc,Nuovo Corpo Talaso Spa,Spas,Salon de Belleza
ChIJszJc99ZvA4wRIm_FIW8A-sc,Nuovo Corpo Talaso Spa,Spas,Bienestar
ChIJszJc99ZvA4wRIm_FIW8A-sc,Nuovo Corpo Talaso Spa,Spas,Spa
ChIJszJc99ZvA4wRIm_FIW8A-sc,Nuovo Corpo Talaso Spa,Spas,Tienda
ChIJDfUk4qZpA4wRCY9uJzBttyk,Blu Room Spa,Spas,Bienestar
ChIJDfUk4qZpA4wRCY9uJzBttyk,Blu Room Spa,Spas,Spa
ChIJ69mGHzJqA4wR6m2Fot3I_kM,Spa Skin Professionals & Assts.,Spas,Salon de Belleza
ChIJ69mGHzJqA4wR6m2Fot3I_kM,Spa Skin Professionals & Assts.,Spas,Spa
ChIJ69mGHzJqA4wR6m2Fot3I_kM,Spa Skin Professionals & Assts.,Spas,Faciales
ChIJf6l6Vv6_AowRY24_E7tQ-FQ,Heavenly Spa Isabela,Spas,Salon de Belleza
ChIJf6l6Vv6_AowRY24_E7tQ-FQ,Heavenly Spa Isabela,Spas,Spa
ChIJZbrqk5vVHIwRU8prrNPrD_4,KD SkinCare Studio,Spas,Spa
ChIJZbrqk5vVHIwRU8prrNPrD_4,KD SkinCare Studio,Spas,Faciales
ChIJKXHea5lpA4wRYBoOpExBZ3U,Le Clinique Esthetic & Spa,Spas,Salon de Belleza
ChIJKXHea5lpA4wRYBoOpExBZ3U,Le Clinique Esthetic & Spa,Spas,Cuidado Capilar
ChIJKXHea5lpA4wRYBoOpExBZ3U,Le Clinique Esthetic & Spa,Spas,Bienestar
ChIJKXHea5lpA4wRYBoOpExBZ3U,Le Clinique Esthetic & Spa,Spas,Spa
ChIJo-wfNyBvA4wRoeFPeGg0D_M,Vida Wellness Puerto Rico,Spas,Bienestar
ChIJo-wfNyBvA4wRoeFPeGg0D_M,Vida Wellness Puerto Rico,Spas,Spa
ChIJo-wfNyBvA4wRoeFPeGg0D_M,Vida Wellness Puerto Rico,Spas,Wellness
ChIJ9xJQsBmXBIwRDK1TVXeQdNw,El Conquistador Resort,Spas,General
ChIJ36FJ9b0UA4wRazE7Dh69UjM,Amasa Mobile Spa,Spas,General
ChIJzydwNZoUA4wRZ8Bj-x6PfM0,Dorado's Esthetic Center and Salon,Spas,Salon de Belleza
ChIJzydwNZoUA4wRZ8Bj-x6PfM0,Dorado's Esthetic Center and Salon,Spas,Cuidado Capilar
ChIJzydwNZoUA4wRZ8Bj-x6PfM0,Dorado's Esthetic Center and Salon,Spas,Bienestar
ChIJzydwNZoUA4wRZ8Bj-x6PfM0,Dorado's Esthetic Center and Salon,Spas,Spa
ChIJsWNecZsrHYwR93eGdvcKQHw,Innovation Medical Esthetic,Esteticas,Bienestar
ChIJsWNecZsrHYwR93eGdvcKQHw,Innovation Medical Esthetic,Esteticas,Faciales
ChIJ6aHI_mvVHIwRsncPmFU_1cM,Nath Esthetic Ponce,Esteticas,Faciales
ChIJ42DfT_YrHYwRcm-Wn7H2AXI,AN-ESTHETIC STUDIO,Esteticas,Faciales
ChIJCzj722hvA4wRFEMFQewjT-Q,Nika Beauty Center,Spas,Salon de Belleza
ChIJCzj722hvA4wRFEMFQewjT-Q,Nika Beauty Center,Spas,Cuidado Capilar
